,DEPTH,W_Tar_calibrated,SW,VSH,PHI,RW_log,Lith_id_new,Predicted_Lith_id_new,SitID
306863,288.62,2.001,0.943,0.833,0.031,-0.1817741063860445,5,5,113795
306864,288.87,2.0,0.997,0.821,0.013,-0.1824346304402192,5,5,113795
306865,289.12,2.0,1.0,0.798,0.011,-0.1824346304402192,5,5,113795
306866,289.37,2.0,1.0,0.533,0.066,-0.1824346304402192,4,4,113795
306867,289.62,2.0,1.0,0.137,0.184,-0.1824346304402192,1,4,113795
306868,289.87,2.0,1.0,0.0,0.264,-0.1824346304402192,1,1,113795
306869,290.12,2.0,1.0,0.0,0.267,-0.1824346304402192,1,1,113795
306870,290.37,2.0,1.0,0.0,0.259,-0.1824346304402192,1,1,113795
306871,290.62,2.0,1.0,0.0,0.254,-0.1824346304402192,1,1,113795
306872,290.87,2.0,1.0,0.0,0.249,-0.1824346304402192,1,1,113795
306873,291.12,2.0,1.0,0.0,0.251,-0.1824346304402192,1,1,113795
306874,291.37,2.0,1.0,0.002,0.263,-0.1824346304402192,1,1,113795
306875,291.62,2.0,1.0,0.022,0.257,-0.1830961606243397,1,1,113795
306876,291.87,2.0,1.0,0.066,0.239,-0.1830961606243397,1,1,113795
306877,292.12,2.0,1.0,0.134,0.221,-0.1830961606243397,1,1,113795
306878,292.37,2.0,1.0,0.183,0.2,-0.1830961606243397,1,1,113795
306879,292.62,2.0,1.0,0.181,0.178,-0.1830961606243397,1,4,113795
306880,292.87,2.0,1.0,0.154,0.19,-0.1830961606243397,1,1,113795
306881,293.12,2.0,1.0,0.116,0.223,-0.1830961606243397,1,1,113795
306882,293.37,2.0,1.0,0.071,0.247,-0.1830961606243397,1,1,113795
306883,293.62,2.0,1.0,0.032,0.261,-0.1830961606243397,1,1,113795
306884,293.87,2.0,1.0,0.007,0.268,-0.1830961606243397,1,1,113795
306885,294.12,2.0,1.0,0.0,0.261,-0.1830961606243397,1,1,113795
306886,294.37,2.0,1.0,0.0,0.267,-0.18375870000821692,1,1,113795
306887,294.62,2.0,1.0,0.0,0.272,-0.18375870000821692,1,1,113795
306888,294.87,2.0,1.0,0.0,0.265,-0.18375870000821692,1,1,113795
306889,295.12,2.0,1.0,0.0,0.252,-0.18375870000821692,1,1,113795
306890,295.37,2.0,1.0,0.035,0.233,-0.18375870000821692,1,1,113795
306891,295.62,2.0,1.0,0.075,0.219,-0.18375870000821692,1,1,113795
306892,295.87,2.0,1.0,0.093,0.216,-0.18375870000821692,1,1,113795
306893,296.12,2.0,1.0,0.088,0.223,-0.18375870000821692,1,1,113795
306894,296.37,2.0,1.0,0.072,0.219,-0.18375870000821692,1,1,113795
306895,296.62,2.0,1.0,0.056,0.215,-0.18375870000821692,1,1,113795
306896,296.87,2.0,1.0,0.039,0.237,-0.18442225167573273,1,1,113795
306897,297.12,2.0,1.0,0.003,0.246,-0.18442225167573273,1,1,113795
306898,297.37,2.0,1.0,0.0,0.237,-0.18442225167573273,1,1,113795
306899,297.62,2.0,1.0,0.0,0.232,-0.18442225167573273,1,1,113795
306900,297.87,2.0,1.0,0.009,0.235,-0.18442225167573273,1,1,113795
306901,298.12,2.0,1.0,0.035,0.234,-0.18442225167573273,1,1,113795
306902,298.37,2.0,1.0,0.063,0.225,-0.18442225167573273,1,1,113795
306903,298.62,2.0,1.0,0.073,0.244,-0.18442225167573273,1,1,113795
306904,298.87,2.0,1.0,0.036,0.275,-0.18442225167573273,1,1,113795
306905,299.12,2.0,1.0,0.003,0.278,-0.18442225167573273,1,1,113795
306906,299.37,2.0,1.0,0.006,0.26,-0.18442225167573273,1,1,113795
306907,299.62,2.0,1.0,0.018,0.258,-0.18508681872492605,1,1,113795
306908,299.87,2.0,1.0,0.041,0.262,-0.18508681872492605,1,1,113795
306909,300.12,2.0,1.0,0.057,0.26,-0.18508681872492605,1,1,113795
306910,300.37,2.0,1.0,0.058,0.267,-0.18508681872492605,1,1,113795
306911,300.62,2.0,1.0,0.049,0.277,-0.18508681872492605,1,1,113795
306912,300.87,2.0,1.0,0.028,0.281,-0.18508681872492605,1,1,113795
306913,301.12,2.0,1.0,0.0,0.289,-0.18508681872492605,1,1,113795
306914,301.37,2.0,1.0,0.0,0.284,-0.18508681872492605,1,1,113795
306915,301.62,2.0,1.0,0.0,0.265,-0.18508681872492605,1,1,113795
306916,301.87,2.0,1.0,0.021,0.243,-0.18508681872492605,1,1,113795
306917,302.12,2.0,1.0,0.151,0.208,-0.1857524042680798,1,1,113795
306918,302.37,2.0,1.0,0.365,0.161,-0.1857524042680798,2,2,113795
306919,302.62,2.0,1.0,0.453,0.141,-0.1857524042680798,2,2,113795
306920,302.87,2.0,1.0,0.769,0.069,-0.1857524042680798,5,5,113795
306921,303.12,2.0,1.0,0.963,0.014,-0.1857524042680798,5,5,113795
306922,303.37,2.0,1.0,0.94,0.023,-0.1857524042680798,5,5,113795
306923,303.62,2.0,1.0,0.918,0.031,-0.1857524042680798,5,5,113795
306924,303.87,2.0,1.0,0.883,0.033,-0.1857524042680798,5,5,113795
306925,304.12,2.0,1.0,0.856,0.027,-0.1857524042680798,5,5,113795
306926,304.37,2.0,1.0,0.772,0.027,-0.1857524042680798,5,5,113795
306927,304.62,2.0,1.0,0.649,0.056,-0.1857524042680798,4,4,113795
306928,304.87,2.0,1.0,0.525,0.113,-0.18641901143180803,4,4,113795
306929,305.12,2.0,1.0,0.339,0.174,-0.18641901143180803,2,2,113795
306930,305.37,2.0,1.0,0.052,0.253,-0.18641901143180803,1,1,113795
306931,305.62,2.0,1.0,0.0,0.274,-0.18641901143180803,1,1,113795
306932,305.87,2.0,1.0,0.0,0.269,-0.18641901143180803,1,1,113795
306933,306.12,2.0,1.0,0.0,0.258,-0.18641901143180803,1,1,113795
306934,306.37,2.0,1.0,0.0,0.256,-0.18641901143180803,1,1,113795
306935,306.62,2.0,1.0,0.0,0.266,-0.18641901143180803,1,1,113795
306936,306.87,2.0,1.0,0.0,0.271,-0.18641901143180803,1,1,113795
306937,307.12,2.0,1.0,0.0,0.268,-0.18641901143180803,1,1,113795
306938,307.37,2.0,1.0,0.0,0.259,-0.18641901143180803,1,1,113795
306939,307.62,2.0,1.0,0.0,0.258,-0.18708664335714442,1,1,113795
306940,307.87,2.0,1.0,0.0,0.264,-0.18708664335714442,1,1,113795
306941,308.12,2.0,1.0,0.0,0.251,-0.18708664335714442,1,1,113795
306942,308.37,2.0,1.0,0.0,0.245,-0.18708664335714442,1,1,113795
306943,308.62,2.0,1.0,0.002,0.232,-0.18708664335714442,1,1,113795
306944,308.87,2.0,1.0,0.009,0.209,-0.18708664335714442,1,1,113795
306945,309.12,2.0,1.0,0.011,0.206,-0.18708664335714442,1,1,113795
306946,309.37,2.0,1.0,0.0,0.229,-0.18708664335714442,1,1,113795
306947,309.62,2.0,1.0,0.0,0.233,-0.18708664335714442,1,1,113795
306948,309.87,2.0,1.0,0.0,0.232,-0.18708664335714442,1,1,113795
306949,310.12,2.0,1.0,0.0,0.216,-0.18708664335714442,1,1,113795
306950,310.37,2.0,1.0,0.0,0.195,-0.18775530319963074,1,1,113795
306951,310.62,2.0,1.0,0.008,0.182,-0.18775530319963074,1,4,113795
306952,310.87,2.0,1.0,0.042,0.164,-0.18775530319963074,1,4,113795
306953,311.12,2.0,1.0,0.1,0.146,-0.18775530319963074,1,4,113795
306954,311.37,2.0,1.0,0.283,0.088,-0.18775530319963074,1,3,113795
306955,311.62,2.0,1.0,0.514,0.004,-0.18775530319963074,4,4,113795
306956,311.87,2.0,1.0,0.623,0.0,-0.18775530319963074,4,4,113795
306957,312.12,2.0,1.0,0.524,0.0,-0.18775530319963074,4,4,113795
306958,312.37,2.0,1.0,0.274,0.006,-0.18775530319963074,4,3,113795
306959,312.62,2.0,1.0,0.149,0.023,-0.18775530319963074,4,3,113795
306960,312.87,2.0,1.0,0.155,0.025,-0.18842499412940666,4,3,113795
306961,313.12,2.0,1.0,0.186,0.019,-0.18842499412940666,4,3,113795
306962,313.37,2.0,1.0,0.199,0.016,-0.18842499412940666,4,3,113795
306963,313.62,2.0,1.0,0.215,0.014,-0.18842499412940666,4,3,113795
306964,313.87,2.0,1.0,0.26,0.007,-0.18842499412940666,4,3,113795
306965,314.12,2.0,1.0,0.256,0.008,-0.18842499412940666,4,3,113795
306966,314.37,2.0,1.0,0.273,0.006,-0.18842499412940666,4,3,113795
306967,314.62,2.0,1.0,0.334,0.0,-0.18842499412940666,3,2,113795
306968,314.87,2.0,1.0,0.356,0.0,-0.18842499412940666,3,2,113795
306969,315.12,2.0,1.0,0.357,0.0,-0.18842499412940666,3,2,113795
306970,315.37,2.0,1.0,0.335,0.0,-0.18842499412940666,3,2,113795
306971,315.62,2.0,1.0,0.298,0.002,-0.1890957193312996,4,3,113795
306972,315.87,2.0,1.0,0.259,0.008,-0.1890957193312996,4,3,113795
306973,316.12,2.0,1.0,0.248,0.01,-0.1890957193312996,4,3,113795
325054,170.0,2.015,0.827,0.531,0.178,-0.004364805402450088,4,4,114305
325055,170.25,2.018,0.801,0.487,0.195,-0.004364805402450088,2,2,114305
325056,170.5,2.015,0.802,0.563,0.166,-0.004364805402450088,4,4,114305
325057,170.75,2.011,0.823,0.646,0.134,-0.004803708402820599,4,4,114305
325058,171.0,2.008,0.859,0.694,0.116,-0.004803708402820599,4,4,114305
325059,171.25,2.005,0.9,0.73,0.103,-0.004803708402820599,5,5,114305
325060,171.5,2.003,0.938,0.749,0.096,-0.004803708402820599,5,5,114305
325061,171.75,2.002,0.948,0.774,0.086,-0.004803708402820599,5,5,114305
325062,172.0,2.001,0.948,0.848,0.058,-0.005243055412371883,5,5,114305
325063,172.25,2.001,0.937,0.923,0.029,-0.005243055412371883,5,5,114305
325064,172.5,2.0,0.915,0.972,0.011,-0.005243055412371883,5,5,114305
325065,172.75,2.0,1.0,0.99,0.004,-0.005243055412371883,5,5,114305
325066,173.0,2.001,0.86,0.979,0.008,-0.005243055412371883,5,5,114305
325067,173.25,2.0,0.832,0.984,0.006,-0.005682847330363273,5,5,114305
325068,173.5,2.002,0.826,0.921,0.03,-0.005682847330363273,5,5,114305
325069,173.75,2.003,0.836,0.879,0.046,-0.005682847330363273,5,5,114305
325070,174.0,2.002,0.877,0.908,0.035,-0.005682847330363273,5,5,114305
325071,174.25,2.001,0.928,0.907,0.036,-0.005682847330363273,5,5,114305
325072,174.5,2.001,0.951,0.843,0.06,-0.0061230850587887945,5,5,114305
325073,174.75,2.0,1.0,0.889,0.042,-0.0061230850587887945,5,5,114305
325074,175.0,2.0,1.0,0.939,0.023,-0.0061230850587887945,5,5,114305
325075,175.25,2.0,1.0,0.971,0.011,-0.0061230850587887945,5,5,114305
325076,175.5,2.0,1.0,0.965,0.013,-0.0061230850587887945,5,5,114305
325077,175.75,2.0,1.0,0.919,0.031,-0.006563769502388274,5,5,114305
325078,176.0,2.0,1.0,0.866,0.045,-0.006563769502388274,5,5,114305
325079,176.25,2.0,1.0,0.763,0.079,-0.006563769502388274,5,5,114305
325080,176.5,2.001,0.987,0.695,0.112,-0.006563769502388274,4,4,114305
325081,176.75,2.003,0.948,0.672,0.125,-0.006563769502388274,4,4,114305
325082,177.0,2.003,0.944,0.673,0.124,-0.007004901568658489,4,4,114305
325083,177.25,2.0,1.0,0.762,0.091,-0.007004901568658489,5,5,114305
325084,177.5,2.0,1.0,0.973,0.01,-0.007004901568658489,5,5,114305
325085,177.75,2.0,1.0,1.0,0.0,-0.007004901568658489,5,5,114305
325086,178.0,2.0,1.0,1.0,0.0,-0.007004901568658489,5,5,114305
325087,178.25,2.0,1.0,0.886,0.043,-0.007446482167864384,5,5,114305
325088,178.5,2.0,1.0,0.871,0.049,-0.007446482167864384,5,5,114305
325089,178.75,2.0,1.0,0.94,0.023,-0.007446482167864384,5,5,114305
325090,179.0,2.0,1.0,1.0,0.0,-0.007446482167864384,5,5,114305
325091,179.25,2.0,1.0,1.0,0.0,-0.007446482167864384,5,5,114305
325092,179.5,2.0,1.0,1.0,0.0,-0.007446482167864384,5,5,114305
325093,179.75,2.0,1.0,0.967,0.013,-0.00788851221305034,5,5,114305
325094,180.0,2.0,1.0,0.796,0.078,-0.00788851221305034,5,5,114305
325095,180.25,2.0,1.0,0.615,0.146,-0.00788851221305034,4,4,114305
325096,180.5,2.0,1.0,0.678,0.122,-0.00788851221305034,4,4,114305
325097,180.75,2.0,1.0,0.8,0.076,-0.00788851221305034,5,5,114305
325098,181.0,2.0,1.0,0.915,0.032,-0.008330992620051497,5,5,114305
325099,181.25,2.0,1.0,1.0,0.0,-0.008330992620051497,5,5,114305
325100,181.5,2.0,1.0,1.0,0.0,-0.008330992620051497,5,5,114305
325101,181.75,2.0,1.0,1.0,0.0,-0.008330992620051497,5,5,114305
325102,182.0,2.0,1.0,0.994,0.002,-0.008330992620051497,5,5,114305
325103,182.25,2.0,1.0,1.0,0.0,-0.00877392430750515,5,5,114305
325104,182.5,2.0,1.0,1.0,0.0,-0.00877392430750515,5,5,114305
325105,182.75,2.0,1.0,0.881,0.045,-0.00877392430750515,5,5,114305
325106,183.0,2.0,1.0,0.521,0.156,-0.00877392430750515,4,4,114305
325107,183.25,2.0,1.0,0.385,0.173,-0.00877392430750515,2,2,114305
325108,183.5,2.004,0.959,0.407,0.21,-0.009217308196862183,2,2,114305
325109,183.75,2.006,0.938,0.471,0.201,-0.009217308196862183,2,2,114305
325110,184.0,2.004,0.953,0.485,0.196,-0.009217308196862183,2,2,114305
325111,184.25,2.003,0.965,0.472,0.201,-0.009217308196862183,2,2,114305
325112,184.5,2.002,0.975,0.466,0.203,-0.009217308196862183,2,2,114305
325113,184.75,2.002,0.975,0.467,0.202,-0.009661145212398569,2,2,114305
325114,185.0,2.001,0.985,0.467,0.203,-0.009661145212398569,2,2,114305
325115,185.25,2.002,0.979,0.449,0.209,-0.009661145212398569,2,2,114305
325116,185.5,2.003,0.968,0.41,0.224,-0.009661145212398569,2,2,114305
325117,185.75,2.004,0.962,0.425,0.219,-0.009661145212398569,2,2,114305
325118,186.0,2.004,0.954,0.463,0.204,-0.010105436281226938,2,2,114305
325119,186.25,2.006,0.936,0.465,0.203,-0.010105436281226938,2,2,114305
325120,186.5,2.009,0.912,0.441,0.212,-0.010105436281226938,2,2,114305
325121,186.75,2.012,0.897,0.364,0.24,-0.010105436281226938,2,2,114305
325122,187.0,2.0,1.0,0.389,0.184,-0.010105436281226938,2,2,114305
325123,187.25,2.0,1.0,0.647,0.084,-0.010550182333308195,4,4,114305
325124,187.5,2.0,1.0,0.901,0.034,-0.010550182333308195,5,5,114305
325125,187.75,2.0,1.0,0.954,0.017,-0.010550182333308195,5,5,114305
325126,188.0,2.0,1.0,0.951,0.019,-0.010550182333308195,5,5,114305
325127,188.25,2.0,1.0,0.922,0.03,-0.010550182333308195,5,5,114305
325128,188.5,2.0,1.0,0.879,0.046,-0.010550182333308195,5,5,114305
325129,188.75,2.0,1.0,0.853,0.056,-0.010995384301463193,5,5,114305
325130,189.0,2.0,1.0,0.858,0.054,-0.010995384301463193,5,5,114305
325131,189.25,2.0,1.0,0.881,0.045,-0.010995384301463193,5,5,114305
325132,189.5,2.0,1.0,0.9,0.038,-0.010995384301463193,5,5,114305
325133,189.75,2.0,1.0,0.919,0.031,-0.010995384301463193,5,5,114305
325134,190.0,2.0,1.0,0.949,0.019,-0.011441043121384482,5,5,114305
325135,190.25,2.0,1.0,0.969,0.012,-0.011441043121384482,5,5,114305
325136,190.5,2.0,1.0,0.942,0.022,-0.011441043121384482,5,5,114305
325137,190.75,2.0,1.0,0.853,0.056,-0.011441043121384482,5,5,114305
325138,191.0,2.0,1.0,0.741,0.098,-0.011441043121384482,5,5,114305
325139,191.25,2.0,1.0,0.678,0.123,-0.0118871597316481,4,4,114305
325140,191.5,2.0,1.0,0.628,0.141,-0.0118871597316481,4,4,114305
325141,191.75,2.0,1.0,0.627,0.142,-0.0118871597316481,4,4,114305
325142,192.0,2.0,1.0,0.674,0.124,-0.0118871597316481,4,4,114305
325143,192.25,2.0,1.0,0.647,0.134,-0.0118871597316481,4,4,114305
325144,192.5,2.0,1.0,0.52,0.182,-0.012333735073725434,4,4,114305
325145,192.75,2.0,1.0,0.533,0.178,-0.012333735073725434,4,4,114305
325146,193.0,2.0,1.0,0.577,0.161,-0.012333735073725434,4,4,114305
325147,193.25,2.0,1.0,0.617,0.145,-0.012333735073725434,4,4,114305
325148,193.5,2.0,1.0,0.651,0.127,-0.012333735073725434,4,4,114305
325149,193.75,2.0,1.0,0.668,0.111,-0.012333735073725434,4,4,114305
325150,194.0,2.0,1.0,0.701,0.098,-0.012780770091995148,5,5,114305
325151,194.25,2.0,1.0,0.772,0.078,-0.012780770091995148,5,5,114305
325152,194.5,2.0,1.0,0.813,0.071,-0.012780770091995148,5,5,114305
325153,194.75,2.0,1.0,0.738,0.099,-0.012780770091995148,5,5,114305
325154,195.0,2.0,1.0,0.723,0.105,-0.012780770091995148,5,5,114305
325155,195.25,2.0,1.0,0.918,0.031,-0.01322826573375516,5,5,114305
325156,195.5,2.0,1.0,1.0,0.0,-0.01322826573375516,5,5,114305
325157,195.75,2.0,1.0,0.861,0.053,-0.01322826573375516,5,5,114305
325158,196.0,2.0,1.0,0.785,0.082,-0.01322826573375516,5,5,114305
325159,196.25,2.0,1.0,0.793,0.076,-0.01322826573375516,5,5,114305
325160,196.5,2.0,1.0,0.756,0.093,-0.013676222949234686,5,5,114305
325161,196.75,2.0,1.0,0.773,0.086,-0.013676222949234686,5,5,114305
325162,197.0,2.0,1.0,0.892,0.041,-0.013676222949234686,5,5,114305
325163,197.25,2.0,1.0,0.95,0.019,-0.013676222949234686,5,5,114305
325164,197.5,2.0,1.0,0.839,0.061,-0.013676222949234686,5,5,114305
325165,197.75,2.0,1.0,0.74,0.086,-0.014124642691606345,5,5,114305
325166,198.0,2.0,1.0,0.802,0.064,-0.014124642691606345,5,5,114305
325167,198.25,2.0,1.0,0.957,0.016,-0.014124642691606345,5,5,114305
325168,198.5,2.0,1.0,1.0,0.0,-0.014124642691606345,5,5,114305
325169,198.75,2.0,1.0,0.969,0.012,-0.014124642691606345,5,5,114305
325170,199.0,2.0,1.0,0.923,0.029,-0.014124642691606345,5,5,114305
325171,199.25,2.0,1.0,0.949,0.02,-0.014573525916998339,5,5,114305
325172,199.5,2.0,1.0,0.989,0.004,-0.014573525916998339,5,5,114305
325173,199.75,2.0,1.0,0.998,0.001,-0.014573525916998339,5,5,114305
325174,200.0,2.0,1.0,0.975,0.009,-0.014573525916998339,5,5,114305
325175,200.25,2.0,1.0,0.929,0.027,-0.014573525916998339,5,5,114305
325176,200.5,2.0,1.0,0.835,0.06,-0.015022873584506671,5,5,114305
325177,200.75,2.001,0.979,0.857,0.054,-0.1911141326401879,5,5,114305
325178,201.0,2.001,0.942,0.88,0.046,-0.1911141326401879,5,5,114305
325179,201.25,2.001,0.906,0.945,0.021,-0.1911141326401879,5,5,114305
325180,201.5,2.001,0.897,0.931,0.026,-0.1911141326401879,5,5,114305
325181,201.75,2.002,0.905,0.889,0.042,-0.1917890270757779,5,5,114305
325182,202.0,2.002,0.896,0.887,0.043,-0.1917890270757779,5,5,114305
325183,202.25,2.002,0.874,0.913,0.033,-0.1917890270757779,5,5,114305
325184,202.5,2.003,0.836,0.906,0.036,-0.1917890270757779,5,5,114305
325185,202.75,2.007,0.79,0.796,0.078,-0.1917890270757779,5,5,114305
325186,203.0,2.017,0.746,0.606,0.15,-0.1917890270757779,4,4,114305
325187,203.25,1.9,0.685,0.507,0.187,-0.1917890270757779,4,4,114305
325188,203.5,1.9,0.609,0.408,0.225,-0.1917890270757779,2,2,114305
325189,203.75,1.9,0.485,0.322,0.258,-0.19246497193114673,2,2,114305
325190,204.0,1.9,0.399,0.231,0.292,-0.19246497193114673,1,1,114305
325191,204.25,1.9,0.381,0.13,0.316,-0.19246497193114673,1,1,114305
325192,204.5,1.9,0.358,0.097,0.31,-0.19246497193114673,1,1,114305
325193,204.75,1.9,0.302,0.096,0.307,-0.19246497193114673,1,1,114305
325194,205.0,1.9,0.261,0.097,0.328,-0.19246497193114673,1,1,114305
325195,205.25,1.9,0.241,0.126,0.332,-0.19246497193114673,1,1,114305
325196,205.5,1.9,0.228,0.176,0.313,-0.19246497193114673,1,1,114305
325197,205.75,1.9,0.216,0.197,0.305,-0.19314197048118256,1,1,114305
325198,206.0,1.9,0.222,0.164,0.318,-0.19314197048118256,1,1,114305
325199,206.25,2.026,0.495,0.109,0.124,-0.19314197048118256,4,1,114305
325200,206.5,1.9,0.391,0.108,0.212,-0.19314197048118256,1,1,114305
325201,206.75,1.9,0.296,0.179,0.296,-0.19314197048118256,1,1,114305
325202,207.0,1.9,0.296,0.29,0.27,-0.19314197048118256,1,1,114305
325203,207.25,1.9,0.321,0.378,0.236,-0.19314197048118256,2,2,114305
325204,207.5,1.9,0.353,0.4,0.228,-0.19314197048118256,2,2,114305
325205,207.75,1.9,0.373,0.395,0.23,-0.1938200260161128,2,2,114305
325206,208.0,1.9,0.382,0.375,0.237,-0.1938200260161128,2,2,114305
325207,208.25,1.9,0.409,0.306,0.264,-0.1938200260161128,2,2,114305
325208,208.5,1.9,0.425,0.411,0.224,-0.1938200260161128,2,2,114305
325209,208.75,1.9,0.447,0.704,0.112,-0.1938200260161128,5,5,114305
325210,209.0,2.012,0.535,0.845,0.059,-0.1938200260161128,5,5,114305
325211,209.25,2.005,0.631,0.924,0.029,-0.1938200260161128,5,5,114305
325212,209.5,2.0,1.0,1.0,0.0,-0.1938200260161128,5,5,114305
325213,209.75,2.0,1.0,1.0,0.0,-0.19449914184159983,5,5,114305
325214,210.0,2.009,0.637,0.857,0.054,-0.19449914184159983,5,5,114305
325215,210.25,1.9,0.6,0.546,0.173,-0.19449914184159983,4,4,114305
325216,210.5,1.9,0.61,0.398,0.229,-0.19449914184159983,2,2,114305
325217,210.75,1.9,0.63,0.351,0.247,-0.19449914184159983,2,2,114305
325218,211.0,1.9,0.601,0.62,0.145,-0.19449914184159983,4,4,114305
325219,211.25,2.006,0.658,0.888,0.043,-0.19449914184159983,5,5,114305
325220,211.5,2.001,0.867,0.973,0.01,-0.19449914184159983,5,5,114305
325221,211.75,2.0,0.944,0.986,0.005,-0.19517932127883766,5,5,114305
325222,212.0,2.0,0.945,0.966,0.013,-0.19517932127883766,5,5,114305
325223,212.25,2.0,0.974,0.919,0.026,-0.19517932127883766,5,5,114305
325224,212.5,2.0,0.979,0.903,0.028,-0.19517932127883766,5,5,114305
325225,212.75,2.0,0.97,0.906,0.025,-0.19517932127883766,5,5,114305
325226,213.0,2.0,0.967,0.899,0.032,-0.19517932127883766,5,5,114305
325227,213.25,2.001,0.962,0.89,0.042,-0.19517932127883766,5,5,114305
325228,213.5,2.0,0.975,0.897,0.039,-0.19517932127883766,5,5,114305
325229,213.75,2.0,1.0,0.901,0.038,-0.19586056766464957,5,5,114305
325230,214.0,2.0,1.0,0.924,0.029,-0.19586056766464957,5,5,114305
325231,214.25,2.0,1.0,0.953,0.018,-0.19586056766464957,5,5,114305
325232,214.5,2.0,1.0,0.968,0.012,-0.19586056766464957,5,5,114305
325233,214.75,2.0,1.0,0.939,0.023,-0.19586056766464957,5,5,114305
325234,215.0,2.0,1.0,0.856,0.055,-0.19586056766464957,5,5,114305
325235,215.25,2.0,1.0,0.802,0.075,-0.19586056766464957,5,5,114305
325236,215.5,2.0,1.0,0.773,0.086,-0.19586056766464957,5,5,114305
325237,215.75,2.0,1.0,0.758,0.092,-0.19586056766464957,5,5,114305
325238,216.0,2.0,1.0,0.649,0.133,-0.19654288435158612,4,4,114305
325239,216.25,2.0,1.0,0.491,0.193,-0.19654288435158612,2,2,114305
325240,216.5,2.0,1.0,0.489,0.194,-0.19654288435158612,2,2,114305
325241,216.75,2.0,1.0,0.53,0.179,-0.19654288435158612,4,4,114305
325242,217.0,2.0,1.0,0.559,0.168,-0.19654288435158612,4,4,114305
325243,217.25,2.0,1.0,0.677,0.123,-0.19654288435158612,4,4,114305
325244,217.5,2.0,1.0,0.811,0.072,-0.19654288435158612,5,5,114305
325245,217.75,2.0,1.0,0.766,0.089,-0.19654288435158612,5,5,114305
325246,218.0,2.0,1.0,0.584,0.158,-0.1972262747080243,4,4,114305
325247,218.25,2.0,1.0,0.561,0.167,-0.1972262747080243,4,4,114305
325248,218.5,2.0,1.0,0.657,0.13,-0.1972262747080243,4,4,114305
325249,218.75,2.0,1.0,0.71,0.11,-0.1972262747080243,5,5,114305
325250,219.0,2.0,1.0,0.714,0.109,-0.1972262747080243,5,5,114305
325251,219.25,2.0,1.0,0.694,0.116,-0.1972262747080243,4,4,114305
325252,219.5,2.0,1.0,0.61,0.148,-0.1972262747080243,4,4,114305
325253,219.75,2.0,1.0,0.561,0.167,-0.1972262747080243,4,4,114305
325254,220.0,2.0,1.0,0.528,0.179,-0.1979107421182673,4,4,114305
325255,220.25,2.0,1.0,0.435,0.215,-0.1979107421182673,2,2,114305
325256,220.5,2.0,1.0,0.334,0.253,-0.1979107421182673,2,2,114305
325257,220.75,2.0,1.0,0.302,0.265,-0.1979107421182673,2,2,114305
325258,221.0,2.0,1.0,0.311,0.262,-0.1979107421182673,2,2,114305
325259,221.25,2.0,1.0,0.339,0.251,-0.1979107421182673,2,2,114305
325260,221.5,2.0,1.0,0.369,0.24,-0.1979107421182673,2,2,114305
325261,221.75,2.0,1.0,0.476,0.199,-0.1979107421182673,2,2,114305
325262,222.0,2.0,1.0,0.669,0.126,-0.1985962899826449,4,4,114305
325263,222.25,2.0,1.0,0.832,0.061,-0.1985962899826449,5,5,114305
325264,222.5,2.0,1.0,0.865,0.05,-0.1985962899826449,5,5,114305
325265,222.75,2.0,1.0,0.821,0.068,-0.1985962899826449,5,5,114305
325266,223.0,2.0,1.0,0.727,0.104,-0.1985962899826449,5,5,114305
325267,223.25,2.0,1.0,0.699,0.114,-0.1985962899826449,4,4,114305
325268,223.5,2.0,1.0,0.634,0.139,-0.1985962899826449,4,4,114305
325269,223.75,2.0,1.0,0.516,0.184,-0.1985962899826449,4,4,114305
325270,224.0,2.0,1.0,0.546,0.173,-0.19928292171761497,4,4,114305
325271,224.25,2.0,1.0,0.575,0.162,-0.19928292171761497,4,4,114305
325272,224.5,2.0,1.0,0.601,0.152,-0.19928292171761497,4,4,114305
325273,224.75,2.0,1.0,0.598,0.151,-0.19928292171761497,4,4,114305
325274,225.0,2.0,1.0,0.518,0.183,-0.19928292171761497,4,4,114305
325275,225.25,2.0,1.0,0.46,0.205,-0.19928292171761497,2,2,114305
325276,225.5,2.0,1.0,0.564,0.166,-0.19928292171761497,4,4,114305
325277,225.75,2.0,1.0,0.648,0.134,-0.19928292171761497,4,4,114305
325278,226.0,2.0,1.0,0.531,0.178,-0.19997064075586568,4,4,114305
325279,226.25,2.0,1.0,0.518,0.183,-0.19997064075586568,4,4,114305
325280,226.5,2.0,1.0,0.626,0.142,-0.19997064075586568,4,4,114305
325281,226.75,2.0,1.0,0.675,0.122,-0.19997064075586568,4,4,114305
325282,227.0,2.0,1.0,0.687,0.119,-0.19997064075586568,4,4,114305
325283,227.25,2.0,1.0,0.6,0.152,-0.19997064075586568,4,4,114305
325284,227.5,2.0,1.0,0.576,0.161,-0.19997064075586568,4,4,114305
325285,227.75,2.0,1.0,0.619,0.145,-0.19997064075586568,4,4,114305
325286,228.0,2.0,1.0,0.657,0.13,-0.19997064075586568,4,4,114305
325287,228.25,2.0,1.0,0.675,0.124,-0.2006594505464183,4,4,114305
325288,228.5,2.0,1.0,0.685,0.12,-0.2006594505464183,4,4,114305
325289,228.75,2.0,1.0,0.701,0.113,-0.2006594505464183,5,5,114305
325290,229.0,2.0,1.0,0.767,0.088,-0.2006594505464183,5,5,114305
